correctTag,targetWord,orderingId,sessionId,draggedTag,serie
Numeral,oito,48,_NeEIJO9i7,Verbo,5-ensino-fundamental
Numeral,oito,49,_NeEIJO9i7,Numeral,5-ensino-fundamental
Substantivo,férias,28,wmU0sPYQlc,Substantivo,5-ensino-fundamental
Artigo,o,7,Jswx-T3seR,Artigo,5-ensino-fundamental
Pontuação,",",42,5Gzej238PK,Pontuação,5-ensino-fundamental
Pontuação,?,29,wmU0sPYQlc,Pontuação,5-ensino-fundamental
Advérbio,talvez,32,ndA02F2Eft,Substantivo,5-ensino-fundamental
Pontuação,",",2,iQ3xzkct9S,Pontuação,5-ensino-fundamental
Advérbio,talvez,33,ndA02F2Eft,Advérbio,5-ensino-fundamental
Verbo,viu,8,Jswx-T3seR,Verbo,5-ensino-fundamental
Conjunção Coordenativa,mas,43,5Gzej238PK,Substantivo,5-ensino-fundamental
Advérbio,não,34,ndA02F2Eft,Pontuação,5-ensino-fundamental
Advérbio,alto,9,Jswx-T3seR,Verbo,5-ensino-fundamental
Conjunção Coordenativa,mas,44,5Gzej238PK,Artigo,5-ensino-fundamental
Conjunção Coordenativa,mas,45,5Gzej238PK,Substantivo,5-ensino-fundamental
Advérbio,não,35,ndA02F2Eft,Verbo,5-ensino-fundamental
Conjunção Coordenativa,mas,46,5Gzej238PK,Pontuação,5-ensino-fundamental
Verbo,latiu,10,Jswx-T3seR,Verbo,5-ensino-fundamental
Advérbio,não,36,ndA02F2Eft,Verbo Auxiliar,5-ensino-fundamental
Pronome,Ela,0,qjUM_P2MqR,Verbo,5-ensino-fundamental
Conjunção Coordenativa,mas,47,5Gzej238PK,Verbo,5-ensino-fundamental
Pontuação,",",3,iQ3xzkct9S,Pontuação,5-ensino-fundamental
Pronome,Ela,1,qjUM_P2MqR,Substantivo,5-ensino-fundamental
Substantivo,cachorro,11,Jswx-T3seR,Substantivo,5-ensino-fundamental
Advérbio,não,37,ndA02F2Eft,Preposição,5-ensino-fundamental
Conjunção Coordenativa,mas,48,5Gzej238PK,Verbo,5-ensino-fundamental
Pronome,Ela,2,qjUM_P2MqR,Conjunção Subordinativa,5-ensino-fundamental
Verbo,adiada,50,_NeEIJO9i7,Pontuação,5-ensino-fundamental
Advérbio,não,38,ndA02F2Eft,Advérbio,5-ensino-fundamental
Conjunção Subordinativa,quando,12,Jswx-T3seR,Advérbio,5-ensino-fundamental
Conjunção Coordenativa,mas,49,5Gzej238PK,Artigo,5-ensino-fundamental
Pronome,Ela,3,qjUM_P2MqR,Verbo,5-ensino-fundamental
Conjunção Subordinativa,quando,13,Jswx-T3seR,Substantivo,5-ensino-fundamental
Conjunção Coordenativa,mas,50,5Gzej238PK,Substantivo,5-ensino-fundamental
Verbo Auxiliar,tivesse,39,ndA02F2Eft,Substantivo,5-ensino-fundamental
Pronome,Ela,4,qjUM_P2MqR,Preposição+Artigo,5-ensino-fundamental
Verbo,adiada,51,_NeEIJO9i7,Verbo,5-ensino-fundamental
Conjunção Coordenativa,mas,51,5Gzej238PK,Pontuação,5-ensino-fundamental
Pronome,Ela,5,qjUM_P2MqR,Pronome,5-ensino-fundamental
Conjunção Subordinativa,quando,14,Jswx-T3seR,Conjunção Subordinativa,5-ensino-fundamental
Verbo Auxiliar,tivesse,40,ndA02F2Eft,Pontuação,5-ensino-fundamental
Conjunção Coordenativa,mas,52,5Gzej238PK,Substantivo,5-ensino-fundamental
Verbo,perguntou,6,qjUM_P2MqR,Substantivo,5-ensino-fundamental
Verbo Auxiliar,tivesse,41,ndA02F2Eft,Verbo,5-ensino-fundamental
Advérbio,alto,15,Jswx-T3seR,Substantivo,5-ensino-fundamental
Verbo,perguntou,7,qjUM_P2MqR,Verbo,5-ensino-fundamental
Verbo Auxiliar,tivesse,42,ndA02F2Eft,Verbo Auxiliar,5-ensino-fundamental
Advérbio,alto,16,Jswx-T3seR,Advérbio,5-ensino-fundamental
Conjunção Subordinativa,se,8,qjUM_P2MqR,Conjunção Subordinativa,5-ensino-fundamental
Pronome,Você,0,4Bwtk5vc5_,Verbo,5-ensino-fundamental
Substantivo,carteiro,17,Jswx-T3seR,Substantivo,5-ensino-fundamental
Verbo,repetido,43,ndA02F2Eft,Preposição,5-ensino-fundamental
Pronome,eu,9,qjUM_P2MqR,Pronome,5-ensino-fundamental
Pronome,Você,1,4Bwtk5vc5_,Pontuação,5-ensino-fundamental
Conjunção Coordenativa,mas,53,5Gzej238PK,Verbo,5-ensino-fundamental
Verbo,repetido,44,ndA02F2Eft,Substantivo,5-ensino-fundamental
Verbo,queria,10,qjUM_P2MqR,Substantivo,5-ensino-fundamental
Verbo,repetido,45,ndA02F2Eft,Pontuação,5-ensino-fundamental
Conjunção Coordenativa,mas,54,5Gzej238PK,Artigo,5-ensino-fundamental
Artigo,seu,4,iQ3xzkct9S,Substantivo,5-ensino-fundamental
Verbo,queria,11,qjUM_P2MqR,Verbo,5-ensino-fundamental
Conjunção Coordenativa,mas,55,5Gzej238PK,Conjunção Coordenativa,5-ensino-fundamental
Verbo,repetido,46,ndA02F2Eft,Verbo,5-ensino-fundamental
Verbo,ir,12,qjUM_P2MqR,Preposição+Artigo,5-ensino-fundamental
Preposição,por,5,iQ3xzkct9S,Substantivo,5-ensino-fundamental
Preposição,de,47,ndA02F2Eft,Substantivo,5-ensino-fundamental
Substantivo,favor,6,iQ3xzkct9S,Substantivo,5-ensino-fundamental
Verbo Auxiliar,Vou,0,V96T9SiM7A,Verbo,5-ensino-fundamental
Preposição,de,48,ndA02F2Eft,Pontuação,5-ensino-fundamental
Verbo,prefiro,56,5Gzej238PK,Artigo,5-ensino-fundamental
Preposição,de,49,ndA02F2Eft,Preposição,5-ensino-fundamental
Verbo,prefiro,57,5Gzej238PK,Substantivo,5-ensino-fundamental
Pontuação,",",5,XOkxTEPorL,Pontuação,5-ensino-fundamental
Verbo,esperar,1,V96T9SiM7A,Conjunção Subordinativa,5-ensino-fundamental
Substantivo,ano,50,ndA02F2Eft,Substantivo,5-ensino-fundamental
Verbo Auxiliar,Vou,2,V96T9SiM7A,Conjunção Subordinativa,5-ensino-fundamental
Pontuação,.,58,5Gzej238PK,Pontuação,5-ensino-fundamental
Verbo Auxiliar,Vou,3,V96T9SiM7A,Pronome,5-ensino-fundamental
Pontuação,.,51,ndA02F2Eft,Pontuação,5-ensino-fundamental
Preposição,por,7,iQ3xzkct9S,Nome Próprio,5-ensino-fundamental
Verbo,prefiro,59,5Gzej238PK,Conjunção Subordinativa,5-ensino-fundamental
Verbo,prefiro,60,5Gzej238PK,Verbo,5-ensino-fundamental
Verbo Auxiliar,Vou,4,V96T9SiM7A,Verbo,5-ensino-fundamental
Pronome,Você,2,4Bwtk5vc5_,Preposição+Artigo,5-ensino-fundamental
Verbo,fazer,61,5Gzej238PK,Verbo,5-ensino-fundamental
Pontuação,?,6,XOkxTEPorL,Pontuação,5-ensino-fundamental
Preposição,por,8,iQ3xzkct9S,Substantivo,5-ensino-fundamental
Verbo Auxiliar,Vou,5,V96T9SiM7A,Conjunção Subordinativa,5-ensino-fundamental
Artigo,A,0,Ca9iwKWl0n,Artigo,5-ensino-fundamental
Pronome,Você,3,4Bwtk5vc5_,Preposição+Pronome,5-ensino-fundamental
Artigo,outra,62,5Gzej238PK,Substantivo,5-ensino-fundamental
Verbo Auxiliar,Vou,6,V96T9SiM7A,Substantivo,5-ensino-fundamental
Preposição,por,9,iQ3xzkct9S,Artigo,5-ensino-fundamental
Verbo Auxiliar,Vou,7,V96T9SiM7A,Preposição+Artigo,5-ensino-fundamental
Substantivo,professora,1,Ca9iwKWl0n,Substantivo,5-ensino-fundamental
Artigo,outra,63,5Gzej238PK,Conjunção Subordinativa,5-ensino-fundamental
Pronome,Você,4,4Bwtk5vc5_,Preposição+Pronome,5-ensino-fundamental
Preposição,por,10,iQ3xzkct9S,Artigo,5-ensino-fundamental
Artigo,outra,64,5Gzej238PK,Artigo,5-ensino-fundamental
Verbo Auxiliar,Vou,8,V96T9SiM7A,Advérbio,5-ensino-fundamental
Verbo,corrigiu,2,Ca9iwKWl0n,Pontuação,5-ensino-fundamental
Preposição,por,11,iQ3xzkct9S,Substantivo,5-ensino-fundamental
Verbo Auxiliar,Vou,9,V96T9SiM7A,Pontuação,5-ensino-fundamental
Substantivo,coisa,65,5Gzej238PK,Substantivo,5-ensino-fundamental
Verbo,corrigiu,3,Ca9iwKWl0n,Advérbio,5-ensino-fundamental
Pronome,Você,5,4Bwtk5vc5_,Verbo Auxiliar,5-ensino-fundamental
Preposição,por,12,iQ3xzkct9S,Substantivo,5-ensino-fundamental
Interjeição,Meu,7,XOkxTEPorL,Pronome,5-ensino-fundamental
Verbo,corrigiu,4,Ca9iwKWl0n,Artigo,5-ensino-fundamental
Pronome,Você,6,4Bwtk5vc5_,Preposição+Pronome,5-ensino-fundamental
Preposição,por,13,iQ3xzkct9S,Artigo,5-ensino-fundamental
Verbo Auxiliar,Vou,10,V96T9SiM7A,Verbo Auxiliar,5-ensino-fundamental
Conjunção Subordinativa,de,66,5Gzej238PK,Conjunção Subordinativa,5-ensino-fundamental
Verbo,corrigiu,5,Ca9iwKWl0n,Verbo,5-ensino-fundamental
Pronome,Você,7,4Bwtk5vc5_,Pontuação,5-ensino-fundamental
Preposição,por,14,iQ3xzkct9S,Preposição,5-ensino-fundamental
Pronome,Você,8,4Bwtk5vc5_,Pronome,5-ensino-fundamental
Artigo,as,6,Ca9iwKWl0n,Pontuação,5-ensino-fundamental
Verbo,esperar,11,V96T9SiM7A,Verbo,5-ensino-fundamental
Artigo,as,7,Ca9iwKWl0n,Advérbio,5-ensino-fundamental
Interjeição,Meu,8,XOkxTEPorL,Interjeição,5-ensino-fundamental
Advérbio,já,9,4Bwtk5vc5_,Verbo,5-ensino-fundamental
Advérbio,já,10,4Bwtk5vc5_,Pronome,5-ensino-fundamental
Artigo,as,8,Ca9iwKWl0n,Artigo,5-ensino-fundamental
Advérbio,aqui,12,V96T9SiM7A,Conjunção Subordinativa,5-ensino-fundamental
Verbo,traga,15,iQ3xzkct9S,Nome Próprio,5-ensino-fundamental
Advérbio,já,11,4Bwtk5vc5_,Preposição+Artigo,5-ensino-fundamental
Substantivo,provas,9,Ca9iwKWl0n,Pontuação,5-ensino-fundamental
Advérbio,aqui,13,V96T9SiM7A,Pronome,5-ensino-fundamental
Advérbio,ontem,10,Ca9iwKWl0n,Advérbio,5-ensino-fundamental
Advérbio,aqui,14,V96T9SiM7A,Verbo,5-ensino-fundamental
Advérbio,já,12,4Bwtk5vc5_,Advérbio,5-ensino-fundamental
Advérbio,aqui,15,V96T9SiM7A,Conjunção Subordinativa,5-ensino-fundamental
Advérbio,aqui,16,V96T9SiM7A,Substantivo,5-ensino-fundamental
Verbo,pensou,13,4Bwtk5vc5_,Pontuação,5-ensino-fundamental
Advérbio,aqui,17,V96T9SiM7A,Preposição+Artigo,5-ensino-fundamental
Pontuação,.,11,Ca9iwKWl0n,Pontuação,5-ensino-fundamental
Advérbio,aqui,18,V96T9SiM7A,Advérbio,5-ensino-fundamental
Artigo,seu,16,iQ3xzkct9S,Verbo,5-ensino-fundamental
Verbo,pensou,14,4Bwtk5vc5_,Preposição+Pronome,5-ensino-fundamental
Substantivo,provas,12,Ca9iwKWl0n,Substantivo,5-ensino-fundamental
Conjunção Subordinativa,até,19,V96T9SiM7A,Conjunção Subordinativa,5-ensino-fundamental
Verbo,pensou,15,4Bwtk5vc5_,Verbo,5-ensino-fundamental
Conjunção Subordinativa,que,20,V96T9SiM7A,Pronome,5-ensino-fundamental
Verbo,ir,13,qjUM_P2MqR,Substantivo,5-ensino-fundamental
Advérbio,como,9,XOkxTEPorL,Pronome,5-ensino-fundamental
Verbo,ir,14,qjUM_P2MqR,Preposição+Artigo,5-ensino-fundamental
Conjunção Subordinativa,que,21,V96T9SiM7A,Verbo,5-ensino-fundamental
Preposição+Pronome,no,16,4Bwtk5vc5_,Pronome,5-ensino-fundamental
Conjunção Subordinativa,que,22,V96T9SiM7A,Conjunção Subordinativa,5-ensino-fundamental
Artigo,seu,17,iQ3xzkct9S,Artigo,5-ensino-fundamental
Verbo,ir,15,qjUM_P2MqR,Preposição+Artigo,5-ensino-fundamental
Preposição+Pronome,no,17,4Bwtk5vc5_,Preposição+Pronome,5-ensino-fundamental
Pronome,você,23,V96T9SiM7A,Pronome,5-ensino-fundamental
Verbo,ir,16,qjUM_P2MqR,Pontuação,5-ensino-fundamental
Pronome,que,18,4Bwtk5vc5_,Verbo Auxiliar,5-ensino-fundamental
Advérbio,como,10,XOkxTEPorL,Verbo,5-ensino-fundamental
Pronome,que,19,4Bwtk5vc5_,Substantivo,5-ensino-fundamental
Verbo,volte,24,V96T9SiM7A,Verbo,5-ensino-fundamental
Verbo,ir,17,qjUM_P2MqR,Pronome,5-ensino-fundamental
Verbo,ir,18,qjUM_P2MqR,Verbo,5-ensino-fundamental
Preposição+Artigo,da,25,V96T9SiM7A,Substantivo,5-ensino-fundamental
Pronome,que,20,4Bwtk5vc5_,Preposição+Pronome,5-ensino-fundamental
Artigo,o,18,iQ3xzkct9S,Substantivo,5-ensino-fundamental
Preposição+Artigo,ao,19,qjUM_P2MqR,Preposição+Artigo,5-ensino-fundamental
Pronome,que,21,4Bwtk5vc5_,Verbo,5-ensino-fundamental
Preposição+Artigo,da,26,V96T9SiM7A,Preposição+Artigo,5-ensino-fundamental
Substantivo,escola,27,V96T9SiM7A,Pontuação,5-ensino-fundamental
Pronome,que,22,4Bwtk5vc5_,Preposição+Artigo,5-ensino-fundamental
Substantivo,parque,20,qjUM_P2MqR,Substantivo,5-ensino-fundamental
Pronome,que,23,4Bwtk5vc5_,Pronome,5-ensino-fundamental
Substantivo,escola,28,V96T9SiM7A,Substantivo,5-ensino-fundamental
Verbo Auxiliar,vai,24,4Bwtk5vc5_,Pontuação,5-ensino-fundamental
Artigo,o,19,iQ3xzkct9S,Verbo,5-ensino-fundamental
Pontuação,.,29,V96T9SiM7A,Pontuação,5-ensino-fundamental
Artigo,o,20,iQ3xzkct9S,Preposição,5-ensino-fundamental
Verbo Auxiliar,vai,25,4Bwtk5vc5_,Verbo Auxiliar,5-ensino-fundamental
Artigo,o,21,iQ3xzkct9S,Nome Próprio,5-ensino-fundamental
Advérbio,como,11,XOkxTEPorL,Advérbio,5-ensino-fundamental
Artigo,o,22,iQ3xzkct9S,Substantivo,5-ensino-fundamental
Verbo,fazer,26,4Bwtk5vc5_,Preposição+Artigo,5-ensino-fundamental
Artigo,o,23,iQ3xzkct9S,Artigo,5-ensino-fundamental
Verbo,fazer,27,4Bwtk5vc5_,Substantivo,5-ensino-fundamental
Verbo,fazer,28,4Bwtk5vc5_,Verbo,5-ensino-fundamental
Preposição+Artigo,nas,29,4Bwtk5vc5_,Pontuação,5-ensino-fundamental
Preposição+Artigo,nas,30,4Bwtk5vc5_,Substantivo,5-ensino-fundamental
Pronome,isso,12,XOkxTEPorL,Advérbio,5-ensino-fundamental
Preposição+Artigo,nas,31,4Bwtk5vc5_,Preposição+Artigo,5-ensino-fundamental
Substantivo,aula,24,iQ3xzkct9S,Nome Próprio,5-ensino-fundamental
Substantivo,férias,32,4Bwtk5vc5_,Substantivo,5-ensino-fundamental
Substantivo,aula,25,iQ3xzkct9S,Artigo,5-ensino-fundamental
Pontuação,?,33,4Bwtk5vc5_,Pontuação,5-ensino-fundamental
Substantivo,aula,26,iQ3xzkct9S,Substantivo,5-ensino-fundamental
Pronome,isso,13,XOkxTEPorL,Verbo,5-ensino-fundamental
Artigo,a,27,iQ3xzkct9S,Artigo,5-ensino-fundamental
Preposição+Artigo,no,21,qjUM_P2MqR,Pontuação,5-ensino-fundamental
Pronome,isso,14,XOkxTEPorL,Pronome,5-ensino-fundamental
Verbo Auxiliar,Foi,0,AU9B5FXK5b,Verbo,5-ensino-fundamental
Preposição+Artigo,no,22,qjUM_P2MqR,Preposição+Artigo,5-ensino-fundamental
Verbo,informado,1,AU9B5FXK5b,Substantivo,5-ensino-fundamental
Preposição,para,28,iQ3xzkct9S,Substantivo,5-ensino-fundamental
Conjunção Subordinativa,que,4,h_nkJBHA8v,Verbo Auxiliar,5-ensino-fundamental
Preposição+Artigo,à,2,AU9B5FXK5b,Preposição+Artigo,5-ensino-fundamental
Conjunção Subordinativa,que,5,h_nkJBHA8v,Preposição+Artigo,5-ensino-fundamental
Preposição,para,29,iQ3xzkct9S,Verbo,5-ensino-fundamental
Verbo,informado,3,AU9B5FXK5b,Substantivo,5-ensino-fundamental
Conjunção Subordinativa,que,6,h_nkJBHA8v,Preposição,5-ensino-fundamental
Preposição,para,30,iQ3xzkct9S,Preposição,5-ensino-fundamental
Verbo,informado,4,AU9B5FXK5b,Verbo,5-ensino-fundamental
Substantivo,caderno,31,iQ3xzkct9S,Verbo,5-ensino-fundamental
Verbo Auxiliar,Foi,5,AU9B5FXK5b,Substantivo,5-ensino-fundamental
Substantivo,domingo,23,qjUM_P2MqR,Pontuação,5-ensino-fundamental
Substantivo,caderno,32,iQ3xzkct9S,Nome Próprio,5-ensino-fundamental
Substantivo,domingo,24,qjUM_P2MqR,Pronome,5-ensino-fundamental
Verbo Auxiliar,Foi,6,AU9B5FXK5b,Substantivo,5-ensino-fundamental
Verbo Auxiliar,Foi,7,AU9B5FXK5b,Pontuação,5-ensino-fundamental
Substantivo,caderno,33,iQ3xzkct9S,Substantivo,5-ensino-fundamental
Verbo Auxiliar,Foi,8,AU9B5FXK5b,Artigo,5-ensino-fundamental
Verbo,traga,34,iQ3xzkct9S,Verbo,5-ensino-fundamental
Verbo Auxiliar,Foi,9,AU9B5FXK5b,Preposição+Artigo,5-ensino-fundamental
Substantivo,domingo,25,qjUM_P2MqR,Pontuação,5-ensino-fundamental
Nome Próprio,João,35,iQ3xzkct9S,Nome Próprio,5-ensino-fundamental
Conjunção Subordinativa,que,7,h_nkJBHA8v,Substantivo,5-ensino-fundamental
Pontuação,.,26,qjUM_P2MqR,Pontuação,5-ensino-fundamental
Verbo Auxiliar,Foi,10,AU9B5FXK5b,Verbo Auxiliar,5-ensino-fundamental
Conjunção Subordinativa,que,8,h_nkJBHA8v,Preposição+Artigo,5-ensino-fundamental
Substantivo,domingo,27,qjUM_P2MqR,Pronome,5-ensino-fundamental
Conjunção Subordinativa,que,9,h_nkJBHA8v,Preposição,5-ensino-fundamental
Substantivo,domingo,28,qjUM_P2MqR,Substantivo,5-ensino-fundamental
Substantivo,imprensa,11,AU9B5FXK5b,Verbo,5-ensino-fundamental
Conjunção Subordinativa,que,10,h_nkJBHA8v,Artigo,5-ensino-fundamental
Substantivo,imprensa,12,AU9B5FXK5b,Substantivo,5-ensino-fundamental
Artigo,A,0,pJPO2MMMKh,Artigo,5-ensino-fundamental
Conjunção Subordinativa,que,11,h_nkJBHA8v,Substantivo,5-ensino-fundamental
Conjunção Subordinativa,que,13,AU9B5FXK5b,Substantivo,5-ensino-fundamental
Conjunção Subordinativa,que,12,h_nkJBHA8v,Conjunção Subordinativa,5-ensino-fundamental
Substantivo,moça,1,pJPO2MMMKh,Verbo,5-ensino-fundamental
Conjunção Subordinativa,que,14,AU9B5FXK5b,Pontuação,5-ensino-fundamental
Substantivo,moça,2,pJPO2MMMKh,Pronome,5-ensino-fundamental
Conjunção Subordinativa,que,15,AU9B5FXK5b,Artigo,5-ensino-fundamental
Artigo,a,13,h_nkJBHA8v,Substantivo,5-ensino-fundamental
Pontuação,.,0,VcAMq1rLxg,Pontuação,5-ensino-fundamental
Verbo,pode,15,XOkxTEPorL,Advérbio,5-ensino-fundamental
Substantivo,moça,3,pJPO2MMMKh,Verbo,5-ensino-fundamental
Artigo,a,16,AU9B5FXK5b,Preposição+Artigo,5-ensino-fundamental
Artigo,a,14,h_nkJBHA8v,Verbo Auxiliar,5-ensino-fundamental
Substantivo,moça,4,pJPO2MMMKh,Pontuação,5-ensino-fundamental
Substantivo,mão,1,VcAMq1rLxg,Substantivo,5-ensino-fundamental
Substantivo,moça,5,pJPO2MMMKh,Substantivo,5-ensino-fundamental
Preposição+Artigo,na,2,VcAMq1rLxg,Artigo,5-ensino-fundamental
Artigo,a,17,AU9B5FXK5b,Verbo,5-ensino-fundamental
Artigo,a,15,h_nkJBHA8v,Verbo,5-ensino-fundamental
Preposição+Artigo,na,3,VcAMq1rLxg,Preposição+Artigo,5-ensino-fundamental
Pronome,que,6,pJPO2MMMKh,Verbo,5-ensino-fundamental
Verbo,pode,16,XOkxTEPorL,Advérbio,5-ensino-fundamental
Pronome,que,7,pJPO2MMMKh,Pronome,5-ensino-fundamental
Artigo,a,18,AU9B5FXK5b,Substantivo,5-ensino-fundamental
Artigo,O,0,cwXYWpKMeq,Artigo,3-ensino-medio
Artigo,a,16,h_nkJBHA8v,Substantivo,5-ensino-fundamental
Artigo,O,4,VcAMq1rLxg,Preposição,5-ensino-fundamental
Artigo,a,19,AU9B5FXK5b,Verbo Auxiliar,5-ensino-fundamental
Verbo,pode,17,XOkxTEPorL,Advérbio,5-ensino-fundamental
Verbo,canta,8,pJPO2MMMKh,Verbo,5-ensino-fundamental
Artigo,a,17,h_nkJBHA8v,Artigo,5-ensino-fundamental
Pontuação,.,0,i1Bp9Wfb4s,Pontuação,5-ensino-fundamental
Artigo,O,5,VcAMq1rLxg,Substantivo,5-ensino-fundamental
Artigo,a,20,AU9B5FXK5b,Conjunção Subordinativa,5-ensino-fundamental
Verbo,chegou,9,pJPO2MMMKh,Verbo,5-ensino-fundamental
Substantivo,gato,1,cwXYWpKMeq,Substantivo,3-ensino-medio
Substantivo,reunião,18,h_nkJBHA8v,Preposição,5-ensino-fundamental
Artigo,Meu,0,6LEmjkHjSw,Artigo,5-ensino-fundamental
Artigo,a,21,AU9B5FXK5b,Verbo,5-ensino-fundamental
Pontuação,",",1,i1Bp9Wfb4s,Pontuação,5-ensino-fundamental
Artigo,O,6,VcAMq1rLxg,Substantivo,5-ensino-fundamental
Advérbio,agora,10,pJPO2MMMKh,Pontuação,5-ensino-fundamental
Verbo,dorme,2,cwXYWpKMeq,Verbo,3-ensino-medio
Substantivo,irmão,1,6LEmjkHjSw,Substantivo,5-ensino-fundamental
Artigo,O,7,VcAMq1rLxg,Artigo,5-ensino-fundamental
Verbo,pode,18,XOkxTEPorL,Verbo Auxiliar,5-ensino-fundamental
Advérbio,agora,11,pJPO2MMMKh,Advérbio,5-ensino-fundamental
Artigo,a,22,AU9B5FXK5b,Substantivo,5-ensino-fundamental
Advérbio,mais,2,6LEmjkHjSw,Advérbio,5-ensino-fundamental
Substantivo,reunião,19,h_nkJBHA8v,Substantivo,5-ensino-fundamental
Pontuação,",",2,i1Bp9Wfb4s,Pontuação,5-ensino-fundamental
Substantivo,menino,8,VcAMq1rLxg,Verbo,5-ensino-fundamental
Pontuação,.,12,pJPO2MMMKh,Pontuação,5-ensino-fundamental
Artigo,a,23,AU9B5FXK5b,Pontuação,5-ensino-fundamental
Adjetivo,novo,3,6LEmjkHjSw,Substantivo,5-ensino-fundamental
Artigo,a,24,AU9B5FXK5b,Artigo,5-ensino-fundamental
Verbo,pode,19,XOkxTEPorL,Verbo,5-ensino-fundamental
Verbo Auxiliar,será,20,h_nkJBHA8v,Preposição+Artigo,5-ensino-fundamental
Preposição+Artigo,no,3,cwXYWpKMeq,Preposição+Artigo,3-ensino-medio
Adjetivo,novo,4,6LEmjkHjSw,Verbo,5-ensino-fundamental
Substantivo,menino,9,VcAMq1rLxg,Substantivo,5-ensino-fundamental
Verbo Auxiliar,será,21,h_nkJBHA8v,Verbo,5-ensino-fundamental
Adjetivo,novo,5,6LEmjkHjSw,Adjetivo,5-ensino-fundamental
Substantivo,sofá,4,cwXYWpKMeq,Substantivo,3-ensino-medio
Verbo Auxiliar,será,22,h_nkJBHA8v,Substantivo,5-ensino-fundamental
Verbo,correu,10,VcAMq1rLxg,Artigo,5-ensino-fundamental
Substantivo,decisão,25,AU9B5FXK5b,Substantivo,5-ensino-fundamental
Pontuação,.,5,cwXYWpKMeq,Pontuação,3-ensino-medio
Verbo,adora,6,6LEmjkHjSw,Pontuação,5-ensino-fundamental
Verbo Auxiliar,será,23,h_nkJBHA8v,Pontuação,5-ensino-fundamental
Verbo,tomada,26,AU9B5FXK5b,Pontuação,5-ensino-fundamental
Verbo,correu,11,VcAMq1rLxg,Verbo,5-ensino-fundamental
Substantivo,dinossauros,7,6LEmjkHjSw,Verbo,5-ensino-fundamental
Verbo Auxiliar,será,24,h_nkJBHA8v,Preposição+Artigo,5-ensino-fundamental
Substantivo,dinossauros,8,6LEmjkHjSw,Substantivo,5-ensino-fundamental
Advérbio,Depois,0,agEL6c9VmX,Pronome,7-ensino-fundamental
Preposição,com,12,VcAMq1rLxg,Preposição,5-ensino-fundamental
Artigo,o,3,i1Bp9Wfb4s,Substantivo,5-ensino-fundamental
Verbo,tomada,27,AU9B5FXK5b,Preposição+Artigo,5-ensino-fundamental
Verbo Auxiliar,será,25,h_nkJBHA8v,Preposição,5-ensino-fundamental
Verbo Auxiliar,ter,20,XOkxTEPorL,Advérbio,5-ensino-fundamental
Pontuação,.,9,6LEmjkHjSw,Pontuação,5-ensino-fundamental
Artigo,o,13,VcAMq1rLxg,Artigo,5-ensino-fundamental
Verbo Auxiliar,será,26,h_nkJBHA8v,Substantivo,5-ensino-fundamental
Verbo Auxiliar,ter,21,XOkxTEPorL,Advérbio,5-ensino-fundamental
Advérbio,Depois,1,agEL6c9VmX,Verbo,7-ensino-fundamental
Verbo,tomada,28,AU9B5FXK5b,Verbo,5-ensino-fundamental
Verbo,adora,10,6LEmjkHjSw,Verbo,5-ensino-fundamental
Artigo,o,4,i1Bp9Wfb4s,Artigo,5-ensino-fundamental
Advérbio,Depois,2,agEL6c9VmX,Verbo,7-ensino-fundamental
Substantivo,brinquedo,14,VcAMq1rLxg,Substantivo,5-ensino-fundamental
Verbo Auxiliar,ter,22,XOkxTEPorL,Advérbio,5-ensino-fundamental
Verbo Auxiliar,será,27,h_nkJBHA8v,Substantivo,5-ensino-fundamental
Preposição+Artigo,pelo,29,AU9B5FXK5b,Pontuação,5-ensino-fundamental
Advérbio,Depois,3,agEL6c9VmX,Verbo,7-ensino-fundamental
Artigo,O,5,i1Bp9Wfb4s,Artigo,5-ensino-fundamental
Verbo Auxiliar,ter,23,XOkxTEPorL,Verbo Auxiliar,5-ensino-fundamental
Preposição+Artigo,pelo,30,AU9B5FXK5b,Preposição+Artigo,5-ensino-fundamental
Advérbio,Depois,4,agEL6c9VmX,Artigo,7-ensino-fundamental
Verbo Auxiliar,será,28,h_nkJBHA8v,Verbo Auxiliar,5-ensino-fundamental
Substantivo,conselho,31,AU9B5FXK5b,Substantivo,5-ensino-fundamental
Advérbio,rápido,24,XOkxTEPorL,Verbo,5-ensino-fundamental
Advérbio,Depois,5,agEL6c9VmX,Conjunção Subordinativa,7-ensino-fundamental
Advérbio,rápido,25,XOkxTEPorL,Advérbio,5-ensino-fundamental
Verbo,adiada,29,h_nkJBHA8v,Substantivo,5-ensino-fundamental
Artigo,todo,6,i1Bp9Wfb4s,Verbo,5-ensino-fundamental
Advérbio,Depois,6,agEL6c9VmX,Conjunção Subordinativa,7-ensino-fundamental
Advérbio,tão,26,XOkxTEPorL,Advérbio,5-ensino-fundamental
Verbo,adiada,30,h_nkJBHA8v,Preposição,5-ensino-fundamental
Artigo,todo,7,i1Bp9Wfb4s,Pronome,5-ensino-fundamental
Advérbio,assim,27,XOkxTEPorL,Advérbio,5-ensino-fundamental
Verbo Auxiliar,será,32,AU9B5FXK5b,Verbo Auxiliar,5-ensino-fundamental
Verbo,adiada,31,h_nkJBHA8v,Preposição+Artigo,5-ensino-fundamental
Advérbio,Depois,7,agEL6c9VmX,Pontuação,7-ensino-fundamental
