correctTag,targetWord,eventType,orderingId,sessionId,draggedTag
Substantivo,pesquisadores,interaction,7,cbbuG6IIgA,Verbo
Artigo,o,interaction,6,y6giaw7JW9,Pontuação
Artigo,o,interaction,7,y6giaw7JW9,Preposição+Artigo
Advérbio,amanhã,interaction,30,Hqhl_UDH54,Advérbio
Artigo,o,interaction,8,y6giaw7JW9,Verbo
Substantivo,pesquisadores,interaction,8,cbbuG6IIgA,Verbo Auxiliar
Artigo,o,interaction,9,y6giaw7JW9,Artigo
Substantivo,favor,interaction,31,Hqhl_UDH54,Verbo Auxiliar
Substantivo,pesquisadores,interaction,9,cbbuG6IIgA,Artigo
Substantivo,favor,interaction,32,Hqhl_UDH54,Substantivo
Substantivo,cachorro,interaction,10,y6giaw7JW9,Substantivo
Substantivo,pesquisadores,interaction,10,cbbuG6IIgA,Substantivo
Preposição+Artigo,da,interaction,11,y6giaw7JW9,Pontuação
Verbo Auxiliar,vai,interaction,33,Hqhl_UDH54,Verbo Auxiliar
Pontuação,.,interaction,12,y6giaw7JW9,Pontuação
Preposição+Artigo,da,interaction,13,y6giaw7JW9,Preposição+Artigo
Substantivo,vizinha,interaction,14,y6giaw7JW9,Verbo
Verbo,analisados,interaction,11,cbbuG6IIgA,Substantivo
Pontuação,?,interaction,2,VGxqgeuXnJ,Pontuação
Verbo,correr,interaction,15,y6giaw7JW9,Verbo
Substantivo,vizinha,interaction,16,y6giaw7JW9,Substantivo
Substantivo,dados,interaction,12,cbbuG6IIgA,Substantivo
Verbo,entendido,interaction,0,1XXgT5Iz7i,Conjunção Subordinativa
Substantivo,sofá,interaction,1,hFOnXuAsLZ,Substantivo
Pontuação,.,interaction,0,Jg-tOV8oAG,Pontuação
Advérbio,amanhã,interaction,1,sQ9F8nkNQv,Advérbio
Preposição+Artigo,pelos,interaction,13,cbbuG6IIgA,Substantivo
Advérbio,cuidadosamente,interaction,14,cbbuG6IIgA,Substantivo
Verbo,entendido,interaction,1,1XXgT5Iz7i,Advérbio
Preposição+Artigo,do,interaction,15,cbbuG6IIgA,Substantivo
Pronome,tudo,interaction,1,Jg-tOV8oAG,Pronome
Artigo,O,interaction,0,3qR5Dt3CHL,Substantivo
Preposição+Artigo,no,interaction,2,hFOnXuAsLZ,Substantivo
Substantivo,artigo,interaction,16,cbbuG6IIgA,Substantivo
Artigo,O,interaction,1,3qR5Dt3CHL,Substantivo
Artigo,O,interaction,2,3qR5Dt3CHL,Pontuação
Verbo,entendido,interaction,2,1XXgT5Iz7i,Verbo Auxiliar
Preposição+Artigo,do,interaction,17,cbbuG6IIgA,Substantivo
Substantivo,publicação,interaction,18,cbbuG6IIgA,Substantivo
Artigo,O,interaction,3,3qR5Dt3CHL,Artigo
Verbo Auxiliar,tenham,interaction,3,1XXgT5Iz7i,Substantivo
Verbo,muda,interaction,2,Jg-tOV8oAG,Verbo
Substantivo,aluno,interaction,4,3qR5Dt3CHL,Pontuação
Preposição+Artigo,da,interaction,19,cbbuG6IIgA,Advérbio
Substantivo,aluno,interaction,5,3qR5Dt3CHL,Verbo
Preposição+Artigo,da,interaction,20,cbbuG6IIgA,Preposição+Artigo
Verbo,apresentou,interaction,6,3qR5Dt3CHL,Substantivo
Verbo,entendido,interaction,4,1XXgT5Iz7i,Verbo
Artigo,O,interaction,0,8p4rGZNS4O,Preposição+Artigo
Preposição+Artigo,do,interaction,21,cbbuG6IIgA,Preposição+Artigo
Preposição+Artigo,no,interaction,3,hFOnXuAsLZ,Preposição+Artigo
Verbo,apresentou,interaction,7,3qR5Dt3CHL,Substantivo
Artigo,O,interaction,1,8p4rGZNS4O,Artigo
Verbo,apresentou,interaction,8,3qR5Dt3CHL,Substantivo
Verbo,dorme,interaction,4,hFOnXuAsLZ,Verbo
Adjetivo,certa,interaction,3,Jg-tOV8oAG,Artigo
Preposição+Artigo,pelos,interaction,22,cbbuG6IIgA,Verbo
Verbo,apresentou,interaction,9,3qR5Dt3CHL,Artigo
Substantivo,relatório,interaction,2,sQ9F8nkNQv,Preposição
Preposição+Artigo,pelos,interaction,23,cbbuG6IIgA,Advérbio
Verbo,apresentou,interaction,10,3qR5Dt3CHL,Verbo
Substantivo,gato,interaction,5,hFOnXuAsLZ,Artigo
Adjetivo,certa,interaction,4,Jg-tOV8oAG,Adjetivo
Preposição+Artigo,pelos,interaction,24,cbbuG6IIgA,Preposição+Artigo
Substantivo,relatório,interaction,3,sQ9F8nkNQv,Pronome
Artigo,O,interaction,6,hFOnXuAsLZ,Artigo
Substantivo,relatório,interaction,4,sQ9F8nkNQv,Conjunção Subordinativa
Advérbio,cuidadosamente,interaction,25,cbbuG6IIgA,Advérbio
Substantivo,gato,interaction,7,hFOnXuAsLZ,Substantivo
Artigo,o,interaction,11,3qR5Dt3CHL,Verbo
Substantivo,relatório,interaction,5,sQ9F8nkNQv,Substantivo
Artigo,o,interaction,12,3qR5Dt3CHL,Pontuação
Artigo,o,interaction,13,3qR5Dt3CHL,Substantivo
Artigo,o,interaction,14,3qR5Dt3CHL,Substantivo
Verbo,analisados,interaction,26,cbbuG6IIgA,Verbo
Substantivo,professor,interaction,5,1XXgT5Iz7i,Verbo Auxiliar
Substantivo,trabalho,interaction,15,3qR5Dt3CHL,Substantivo
Artigo,o,interaction,2,8p4rGZNS4O,Artigo
Verbo Auxiliar,foram,interaction,27,cbbuG6IIgA,Verbo Auxiliar
Pontuação,.,interaction,3,8p4rGZNS4O,Pontuação
Artigo,o,interaction,16,3qR5Dt3CHL,Pontuação
Artigo,Os,interaction,28,cbbuG6IIgA,Advérbio
Artigo,Os,interaction,29,cbbuG6IIgA,Artigo
Verbo,andando,interaction,4,8p4rGZNS4O,Verbo
Pontuação,.,interaction,17,3qR5Dt3CHL,Pontuação
Numeral,oito,interaction,0,N64Y0ZyNCw,Verbo
Substantivo,lição,interaction,6,1XXgT5Iz7i,Substantivo
Artigo,o,interaction,6,sQ9F8nkNQv,Verbo
Verbo,atrasado,interaction,18,3qR5Dt3CHL,Verbo
Artigo,o,interaction,19,3qR5Dt3CHL,Substantivo
Artigo,o,interaction,20,3qR5Dt3CHL,Artigo
Numeral,oito,interaction,1,N64Y0ZyNCw,Adjetivo
Conjunção Subordinativa,embora,interaction,7,1XXgT5Iz7i,Artigo
Artigo,o,interaction,7,sQ9F8nkNQv,Advérbio
Substantivo,policial,interaction,5,8p4rGZNS4O,Verbo
Conjunção Subordinativa,embora,interaction,8,1XXgT5Iz7i,Substantivo
Verbo Auxiliar,Foi,interaction,0,pJ6_usP3vo,Verbo
Artigo,o,interaction,8,sQ9F8nkNQv,Artigo
Conjunção Subordinativa,embora,interaction,9,1XXgT5Iz7i,Conjunção Subordinativa
Substantivo,aluno,interaction,21,3qR5Dt3CHL,Substantivo
Preposição+Artigo,pela,interaction,6,8p4rGZNS4O,Verbo
Pontuação,.,interaction,0,WWF1Bn3GCO,Pronome
Preposição+Artigo,pela,interaction,7,8p4rGZNS4O,Substantivo
Preposição+Artigo,pela,interaction,8,8p4rGZNS4O,Substantivo
Pontuação,.,interaction,1,WWF1Bn3GCO,Preposição+Artigo
Preposição+Artigo,pela,interaction,9,8p4rGZNS4O,Preposição+Artigo
Advérbio,antes,interaction,30,cbbuG6IIgA,Advérbio
Pontuação,.,interaction,2,WWF1Bn3GCO,Pontuação
Substantivo,suspeito,interaction,10,8p4rGZNS4O,Verbo
Pontuação,",",interaction,2,N64Y0ZyNCw,Pontuação
Substantivo,suspeito,interaction,11,8p4rGZNS4O,Substantivo
Substantivo,professor,interaction,10,1XXgT5Iz7i,Pontuação
Advérbio,ontem,interaction,3,WWF1Bn3GCO,Artigo
Verbo,observou,interaction,12,8p4rGZNS4O,Verbo
Advérbio,ontem,interaction,4,WWF1Bn3GCO,Preposição+Artigo
Substantivo,policial,interaction,13,8p4rGZNS4O,Substantivo
Verbo,explicou,interaction,11,1XXgT5Iz7i,Verbo
Pontuação,.,interaction,1,pJ6_usP3vo,Verbo Auxiliar
Substantivo,praça,interaction,14,8p4rGZNS4O,Substantivo
Advérbio,ontem,interaction,5,WWF1Bn3GCO,Substantivo
Verbo,entregar,interaction,9,sQ9F8nkNQv,Preposição
Pontuação,.,interaction,2,pJ6_usP3vo,Pontuação
Advérbio,ontem,interaction,6,WWF1Bn3GCO,Advérbio
Pontuação,.,interaction,0,azsD-oSRbu,Conjunção Subordinativa
Artigo,a,interaction,3,pJ6_usP3vo,Artigo
Substantivo,professor,interaction,12,1XXgT5Iz7i,Substantivo
Substantivo,carro,interaction,7,WWF1Bn3GCO,Artigo
Verbo,entregar,interaction,10,sQ9F8nkNQv,Substantivo
Preposição+Artigo,à,interaction,4,pJ6_usP3vo,Verbo
Pontuação,.,interaction,1,azsD-oSRbu,Pontuação
Pontuação,.,interaction,0,WBkj2YSsTb,Pontuação
Substantivo,carro,interaction,8,WWF1Bn3GCO,Verbo
Preposição+Artigo,à,interaction,5,pJ6_usP3vo,Verbo
Artigo,O,interaction,13,1XXgT5Iz7i,Artigo
Preposição+Artigo,à,interaction,6,pJ6_usP3vo,Verbo Auxiliar
Preposição+Artigo,à,interaction,7,pJ6_usP3vo,Preposição+Artigo
Substantivo,carro,interaction,9,WWF1Bn3GCO,Pronome
Advérbio,Finalmente,interaction,0,xC1L5hArTv,Adjetivo
Artigo,alguns,interaction,14,1XXgT5Iz7i,Advérbio
Verbo,informado,interaction,8,pJ6_usP3vo,Verbo Auxiliar
Substantivo,carro,interaction,10,WWF1Bn3GCO,Pronome
Artigo,alguns,interaction,15,1XXgT5Iz7i,Substantivo
Substantivo,tempo,interaction,2,azsD-oSRbu,Verbo
Artigo,alguns,interaction,16,1XXgT5Iz7i,Artigo
Advérbio,Finalmente,interaction,1,xC1L5hArTv,Substantivo
Verbo,entregar,interaction,11,sQ9F8nkNQv,Pronome
Substantivo,carro,interaction,11,WWF1Bn3GCO,Artigo
Verbo,informado,interaction,9,pJ6_usP3vo,Substantivo
Pontuação,",",interaction,2,xC1L5hArTv,Pontuação
Substantivo,alunos,interaction,17,1XXgT5Iz7i,Artigo
Substantivo,alunos,interaction,18,1XXgT5Iz7i,Pontuação
Substantivo,imprensa,interaction,10,pJ6_usP3vo,Verbo
Substantivo,tempo,interaction,3,azsD-oSRbu,Verbo de Ligação
Artigo,o,interaction,3,xC1L5hArTv,Artigo
Substantivo,alunos,interaction,19,1XXgT5Iz7i,Substantivo
Substantivo,tempo,interaction,4,azsD-oSRbu,Conjunção Subordinativa
Advérbio,muito,interaction,1,WBkj2YSsTb,Substantivo
Advérbio,não,interaction,20,1XXgT5Iz7i,Advérbio
Verbo,entregar,interaction,12,sQ9F8nkNQv,Verbo
Substantivo,tempo,interaction,5,azsD-oSRbu,Substantivo
Verbo Auxiliar,tenham,interaction,21,1XXgT5Iz7i,Artigo
Verbo,choveu,interaction,2,WBkj2YSsTb,Verbo
Pontuação,.,interaction,4,xC1L5hArTv,Pontuação
Verbo Auxiliar,tenham,interaction,22,1XXgT5Iz7i,Pontuação
Conjunção Subordinativa,de,interaction,13,sQ9F8nkNQv,Preposição
Verbo Auxiliar,tenham,interaction,23,1XXgT5Iz7i,Pontuação
Substantivo,cidade,interaction,3,WBkj2YSsTb,Substantivo
Substantivo,carro,interaction,12,WWF1Bn3GCO,Substantivo
Substantivo,decisão,interaction,11,pJ6_usP3vo,Verbo Auxiliar
Numeral,oito,interaction,3,N64Y0ZyNCw,Verbo
Preposição+Artigo,na,interaction,4,WBkj2YSsTb,Advérbio
Preposição,a,interaction,6,azsD-oSRbu,Advérbio
Verbo Auxiliar,tenham,interaction,24,1XXgT5Iz7i,Verbo Auxiliar
Conjunção Subordinativa,de,interaction,14,sQ9F8nkNQv,Pronome
Advérbio,muito,interaction,5,WBkj2YSsTb,Advérbio
Substantivo,decisão,interaction,12,pJ6_usP3vo,Verbo
Numeral,oito,interaction,4,N64Y0ZyNCw,Preposição+Artigo
Verbo,terminar,interaction,5,xC1L5hArTv,Advérbio
Preposição,a,interaction,7,azsD-oSRbu,Pronome
Pontuação,.,interaction,25,1XXgT5Iz7i,Pontuação
Preposição+Artigo,na,interaction,6,WBkj2YSsTb,Advérbio
Verbo,terminar,interaction,6,xC1L5hArTv,Verbo
Numeral,oito,interaction,5,N64Y0ZyNCw,Adjetivo
Preposição+Artigo,na,interaction,7,WBkj2YSsTb,Preposição+Artigo
Pontuação,",",interaction,26,1XXgT5Iz7i,Pontuação
Conjunção Subordinativa,de,interaction,15,sQ9F8nkNQv,Verbo
Preposição+Artigo,do,interaction,13,WWF1Bn3GCO,Verbo
Advérbio,Ontem,interaction,8,WBkj2YSsTb,Advérbio
Verbo,conseguimos,interaction,7,xC1L5hArTv,Substantivo
Preposição,a,interaction,8,azsD-oSRbu,Adjetivo
Conjunção Subordinativa,que,interaction,13,pJ6_usP3vo,Substantivo
Artigo,a,interaction,27,1XXgT5Iz7i,Artigo
Numeral,oito,interaction,6,N64Y0ZyNCw,Verbo
Verbo,conseguimos,interaction,8,xC1L5hArTv,Verbo
Preposição,a,interaction,9,azsD-oSRbu,Verbo
Substantivo,chaves,interaction,14,WWF1Bn3GCO,Verbo
Conjunção Subordinativa,de,interaction,16,sQ9F8nkNQv,Advérbio
Preposição,a,interaction,10,azsD-oSRbu,Conjunção Subordinativa
Numeral,oito,interaction,7,N64Y0ZyNCw,Numeral
Advérbio,Finalmente,interaction,9,xC1L5hArTv,Adjetivo
Preposição,a,interaction,11,azsD-oSRbu,Verbo
Advérbio,Finalmente,interaction,10,xC1L5hArTv,Advérbio
Substantivo,projeto,interaction,11,xC1L5hArTv,Substantivo
Preposição,a,interaction,12,azsD-oSRbu,Pronome
Verbo,informado,interaction,14,pJ6_usP3vo,Verbo Auxiliar
Pronome,que,interaction,12,xC1L5hArTv,Adjetivo
Preposição,a,interaction,13,azsD-oSRbu,Substantivo
Pontuação,.,interaction,0,xe2V-m_NMJ,Pontuação
Verbo,informado,interaction,15,pJ6_usP3vo,Substantivo
Conjunção Subordinativa,de,interaction,17,sQ9F8nkNQv,Conjunção Subordinativa
Verbo,informado,interaction,16,pJ6_usP3vo,Verbo Auxiliar
Pontuação,",",interaction,1,xe2V-m_NMJ,Pontuação
Pronome,que,interaction,13,xC1L5hArTv,Pronome
Preposição,a,interaction,14,azsD-oSRbu,Advérbio
Verbo,informado,interaction,17,pJ6_usP3vo,Substantivo
Verbo de Ligação,estava,interaction,14,xC1L5hArTv,Verbo de Ligação
Verbo,informado,interaction,18,pJ6_usP3vo,Verbo
Preposição,a,interaction,15,azsD-oSRbu,Pontuação
Adjetivo,atrasado,interaction,15,xC1L5hArTv,Adjetivo
Verbo Auxiliar,Foi,interaction,19,pJ6_usP3vo,Verbo
Substantivo,decisão,interaction,2,xe2V-m_NMJ,Conjunção Subordinativa
Preposição,a,interaction,16,azsD-oSRbu,Preposição
Verbo Auxiliar,foi,interaction,8,N64Y0ZyNCw,Verbo
Verbo Auxiliar,Foi,interaction,20,pJ6_usP3vo,Verbo Auxiliar
Substantivo,decisão,interaction,3,xe2V-m_NMJ,Verbo
Substantivo,decisão,interaction,4,xe2V-m_NMJ,Artigo
Substantivo,trabalho,interaction,17,azsD-oSRbu,Conjunção Subordinativa
Verbo,conseguirá,interaction,5,xe2V-m_NMJ,Verbo
Verbo,esqueça,interaction,18,sQ9F8nkNQv,Advérbio
Advérbio,não,interaction,6,xe2V-m_NMJ,Advérbio
Substantivo,decisão,interaction,7,xe2V-m_NMJ,Verbo
Substantivo,trabalho,interaction,18,azsD-oSRbu,Verbo
Substantivo,decisão,interaction,8,xe2V-m_NMJ,Artigo
Substantivo,trabalho,interaction,19,azsD-oSRbu,Conjunção Subordinativa
Substantivo,imprensa,interaction,21,pJ6_usP3vo,Preposição+Artigo
Substantivo,decisão,interaction,9,xe2V-m_NMJ,Substantivo
Substantivo,trabalho,interaction,20,azsD-oSRbu,Advérbio
Substantivo,imprensa,interaction,22,pJ6_usP3vo,Verbo
Substantivo,trabalho,interaction,21,azsD-oSRbu,Pontuação
Conjunção Subordinativa,que,interaction,23,pJ6_usP3vo,Conjunção Subordinativa
Verbo,tente,interaction,10,xe2V-m_NMJ,Conjunção Subordinativa
Substantivo,imprensa,interaction,24,pJ6_usP3vo,Conjunção Subordinativa
Verbo,tente,interaction,11,xe2V-m_NMJ,Pronome
Verbo,esqueça,interaction,19,sQ9F8nkNQv,Verbo
Substantivo,imprensa,interaction,25,pJ6_usP3vo,Verbo
Substantivo,trabalho,interaction,22,azsD-oSRbu,Adjetivo
Verbo,tente,interaction,12,xe2V-m_NMJ,Advérbio
Substantivo,imprensa,interaction,26,pJ6_usP3vo,Preposição+Artigo
Substantivo,trabalho,interaction,23,azsD-oSRbu,Artigo
Verbo,tente,interaction,13,xe2V-m_NMJ,Artigo
Verbo Auxiliar,foi,interaction,9,N64Y0ZyNCw,Substantivo
Substantivo,imprensa,interaction,27,pJ6_usP3vo,Substantivo
Substantivo,trabalho,interaction,24,azsD-oSRbu,Substantivo
Verbo,tente,interaction,14,xe2V-m_NMJ,Verbo
Pronome,ele,interaction,15,xe2V-m_NMJ,Advérbio
Substantivo,decisão,interaction,28,pJ6_usP3vo,Substantivo
Artigo,o,interaction,25,azsD-oSRbu,Advérbio
Pronome,ele,interaction,16,xe2V-m_NMJ,Artigo
Pronome,se,interaction,20,sQ9F8nkNQv,Verbo
Verbo,tomada,interaction,29,pJ6_usP3vo,Verbo Auxiliar
Pronome,ele,interaction,17,xe2V-m_NMJ,Pronome
Artigo,o,interaction,26,azsD-oSRbu,Adjetivo
Verbo,tomada,interaction,30,pJ6_usP3vo,Preposição+Artigo
Artigo,o,interaction,27,azsD-oSRbu,Artigo
Pronome,se,interaction,21,sQ9F8nkNQv,Substantivo
Preposição+Artigo,pelo,interaction,31,pJ6_usP3vo,Verbo
Preposição+Artigo,pelo,interaction,32,pJ6_usP3vo,Verbo
Pronome,se,interaction,22,sQ9F8nkNQv,Advérbio
Verbo,mudar,interaction,18,xe2V-m_NMJ,Conjunção Subordinativa
Preposição+Artigo,pelo,interaction,33,pJ6_usP3vo,Substantivo
Verbo,conclua,interaction,28,azsD-oSRbu,Adjetivo
Verbo Auxiliar,foi,interaction,10,N64Y0ZyNCw,Preposição+Artigo
Verbo Auxiliar,será,interaction,34,pJ6_usP3vo,Verbo
Pronome,se,interaction,23,sQ9F8nkNQv,Pronome
Substantivo,conselho,interaction,35,pJ6_usP3vo,Verbo
Verbo,mudar,interaction,19,xe2V-m_NMJ,Advérbio
Advérbio,não,interaction,24,sQ9F8nkNQv,Advérbio
Verbo,mudar,interaction,20,xe2V-m_NMJ,Verbo
Substantivo,conselho,interaction,36,pJ6_usP3vo,Preposição+Artigo
Verbo Auxiliar,foi,interaction,11,N64Y0ZyNCw,Verbo Auxiliar
Pontuação,",",interaction,25,sQ9F8nkNQv,Preposição
Substantivo,conselho,interaction,37,pJ6_usP3vo,Verbo Auxiliar
Artigo,a,interaction,21,xe2V-m_NMJ,Artigo
Substantivo,conselho,interaction,38,pJ6_usP3vo,Verbo
Conjunção Subordinativa,que,interaction,22,xe2V-m_NMJ,Advérbio
Pontuação,",",interaction,26,sQ9F8nkNQv,Pontuação
Substantivo,conselho,interaction,39,pJ6_usP3vo,Substantivo
Conjunção Subordinativa,que,interaction,23,xe2V-m_NMJ,Conjunção Subordinativa
Verbo Auxiliar,será,interaction,40,pJ6_usP3vo,Preposição+Artigo
Advérbio,Mesmo,interaction,24,xe2V-m_NMJ,Advérbio
Verbo Auxiliar,será,interaction,41,pJ6_usP3vo,Verbo
Verbo Auxiliar,será,interaction,42,pJ6_usP3vo,Preposição+Artigo
Verbo Auxiliar,será,interaction,43,pJ6_usP3vo,Verbo Auxiliar
Verbo,revista,interaction,44,pJ6_usP3vo,Verbo
Verbo,conclua,interaction,29,azsD-oSRbu,Verbo
Pronome,ele,interaction,30,azsD-oSRbu,Verbo
Verbo,tomada,interaction,45,pJ6_usP3vo,Preposição+Artigo
Pronome,ele,interaction,31,azsD-oSRbu,Advérbio
Pronome,ele,interaction,32,azsD-oSRbu,Pronome
Verbo,tomada,interaction,46,pJ6_usP3vo,Preposição+Artigo
Preposição+Artigo,pelo,interaction,47,pJ6_usP3vo,Verbo
Conjunção Subordinativa,que,interaction,33,azsD-oSRbu,Verbo
Conjunção Subordinativa,que,interaction,34,azsD-oSRbu,Conjunção Subordinativa
Substantivo,favor,interaction,27,sQ9F8nkNQv,Verbo
Substantivo,favor,interaction,28,sQ9F8nkNQv,Preposição
Preposição+Artigo,pelo,interaction,48,pJ6_usP3vo,Verbo
Verbo,adiada,interaction,12,N64Y0ZyNCw,Preposição+Artigo
Substantivo,favor,interaction,29,sQ9F8nkNQv,Substantivo
Verbo,adiada,interaction,13,N64Y0ZyNCw,Adjetivo
Nome Próprio,João,interaction,0,UOBQBmIa2S,Pontuação
Verbo,adiada,interaction,14,N64Y0ZyNCw,Preposição
Preposição,Por,interaction,30,sQ9F8nkNQv,Preposição
Verbo,tomada,interaction,49,pJ6_usP3vo,Preposição+Artigo
Adjetivo,possível,interaction,35,azsD-oSRbu,Verbo
Preposição+Artigo,pelo,interaction,50,pJ6_usP3vo,Verbo
Verbo,tomada,interaction,51,pJ6_usP3vo,Verbo
Preposição+Artigo,pelo,interaction,52,pJ6_usP3vo,Preposição+Artigo
Pontuação,",",interaction,36,azsD-oSRbu,Pontuação
Nome Próprio,João,interaction,1,UOBQBmIa2S,Nome Próprio
Verbo de Ligação,é,interaction,37,azsD-oSRbu,Conjunção Subordinativa
Pontuação,.,interaction,0,63jt4x8nhq,Pontuação
Verbo de Ligação,é,interaction,38,azsD-oSRbu,Pronome
Verbo de Ligação,é,interaction,39,azsD-oSRbu,Adjetivo
Verbo de Ligação,é,interaction,40,azsD-oSRbu,Verbo de Ligação
Adjetivo,possível,interaction,41,azsD-oSRbu,Advérbio
Adjetivo,possível,interaction,42,azsD-oSRbu,Conjunção Subordinativa
Adjetivo,possível,interaction,43,azsD-oSRbu,Verbo
Adjetivo,possível,interaction,44,azsD-oSRbu,Pronome
Pontuação,?,interaction,0,O7bacwp-f0,Pontuação
Adjetivo,possível,interaction,45,azsD-oSRbu,Adjetivo
Substantivo,artigo,interaction,1,63jt4x8nhq,Advérbio
Verbo,adiada,interaction,15,N64Y0ZyNCw,Substantivo
Verbo,adiada,interaction,16,N64Y0ZyNCw,Artigo
Verbo,duvidem,interaction,46,azsD-oSRbu,Conjunção Subordinativa
Substantivo,máquina,interaction,1,O7bacwp-f0,Substantivo
Substantivo,artigo,interaction,2,63jt4x8nhq,Artigo
Verbo,adiada,interaction,17,N64Y0ZyNCw,Pontuação
Artigo,A,interaction,0,FzSbQ5PG0y,Artigo
Verbo,duvidem,interaction,47,azsD-oSRbu,Verbo
Conjunção Subordinativa,que,interaction,48,azsD-oSRbu,Conjunção Subordinativa
Pontuação,.,interaction,18,N64Y0ZyNCw,Pontuação
Advérbio,Ainda,interaction,49,azsD-oSRbu,Advérbio
Pronome,muitos,interaction,50,azsD-oSRbu,Pronome
Substantivo,artigo,interaction,3,63jt4x8nhq,Advérbio
Substantivo,artigo,interaction,4,63jt4x8nhq,Substantivo
Adjetivo,divertido,interaction,0,uk4T4Mlzvk,Advérbio
Adjetivo,divertido,interaction,1,uk4T4Mlzvk,Adjetivo
Pontuação,.,interaction,0,h2CbyEtv6_,Pontuação
Substantivo,janela,interaction,1,FzSbQ5PG0y,Adjetivo
Substantivo,janela,interaction,2,FzSbQ5PG0y,Substantivo
Preposição,sem,interaction,19,N64Y0ZyNCw,Substantivo
Artigo,O,interaction,0,xK5n7f-MZ5,Substantivo
Verbo,pode,interaction,2,uk4T4Mlzvk,Verbo
Verbo,quebrou,interaction,3,FzSbQ5PG0y,Substantivo
Verbo,adiada,interaction,20,N64Y0ZyNCw,Substantivo
Verbo,quebrou,interaction,4,FzSbQ5PG0y,Adjetivo
Verbo,disse,interaction,3,uk4T4Mlzvk,Verbo
Verbo,tirou,interaction,1,xK5n7f-MZ5,Verbo
Verbo,quebrou,interaction,5,FzSbQ5PG0y,Verbo
Verbo,estudar,interaction,4,uk4T4Mlzvk,Verbo
Artigo,essa,interaction,2,O7bacwp-f0,Pronome
Preposição,com,interaction,6,FzSbQ5PG0y,Artigo
Artigo,uma,interaction,2,xK5n7f-MZ5,Adjetivo
Artigo,uma,interaction,3,xK5n7f-MZ5,Substantivo
Artigo,essa,interaction,3,O7bacwp-f0,Verbo
Verbo,vimos,interaction,1,h2CbyEtv6_,Verbo
Artigo,essa,interaction,4,O7bacwp-f0,Verbo
Artigo,uma,interaction,4,xK5n7f-MZ5,Substantivo
Artigo,essa,interaction,5,O7bacwp-f0,Conjunção Subordinativa
Artigo,o,interaction,7,FzSbQ5PG0y,Artigo
Artigo,essa,interaction,6,O7bacwp-f0,Artigo
Substantivo,nota,interaction,5,xK5n7f-MZ5,Artigo
Substantivo,nota,interaction,6,xK5n7f-MZ5,Pontuação
Verbo,funciona,interaction,7,O7bacwp-f0,Verbo
Pontuação,?,interaction,5,uk4T4Mlzvk,Pontuação
Conjunção Subordinativa,como,interaction,8,O7bacwp-f0,Pronome
Adjetivo,ruim,interaction,7,xK5n7f-MZ5,Pontuação
Pontuação,.,interaction,8,FzSbQ5PG0y,Pontuação
Conjunção Subordinativa,como,interaction,9,O7bacwp-f0,Verbo
Preposição+Artigo,do,interaction,5,63jt4x8nhq,Preposição+Artigo
Adjetivo,ruim,interaction,8,xK5n7f-MZ5,Adjetivo
Conjunção Subordinativa,como,interaction,10,O7bacwp-f0,Conjunção Subordinativa
Verbo,explicar,interaction,11,O7bacwp-f0,Verbo
Substantivo,vento,interaction,9,FzSbQ5PG0y,Adjetivo
Pronome,Quem,interaction,6,uk4T4Mlzvk,Pronome
Substantivo,nota,interaction,9,xK5n7f-MZ5,Artigo
Pronome,me,interaction,12,O7bacwp-f0,Pronome
Substantivo,nota,interaction,10,xK5n7f-MZ5,Numeral
Substantivo,vento,interaction,10,FzSbQ5PG0y,Substantivo
Verbo,poderia,interaction,13,O7bacwp-f0,Pronome
Verbo de Ligação,ser,interaction,7,uk4T4Mlzvk,Advérbio
Substantivo,nota,interaction,11,xK5n7f-MZ5,Pontuação
Preposição,com,interaction,11,FzSbQ5PG0y,Adjetivo
Verbo,poderia,interaction,14,O7bacwp-f0,Verbo
Substantivo,nota,interaction,12,xK5n7f-MZ5,Substantivo
Pronome,Você,interaction,15,O7bacwp-f0,Pronome
Verbo de Ligação,ser,interaction,8,uk4T4Mlzvk,Verbo de Ligação
Artigo,uma,interaction,13,xK5n7f-MZ5,Artigo
Adjetivo,forte,interaction,12,FzSbQ5PG0y,Adjetivo
Advérbio,não,interaction,9,uk4T4Mlzvk,Conjunção Subordinativa
Preposição,com,interaction,13,FzSbQ5PG0y,Preposição
Preposição,sem,interaction,21,N64Y0ZyNCw,Verbo
Numeral,10,interaction,14,xK5n7f-MZ5,Numeral
Advérbio,não,interaction,10,uk4T4Mlzvk,Advérbio
Conjunção Subordinativa,que,interaction,11,uk4T4Mlzvk,Conjunção Subordinativa
Preposição,sem,interaction,22,N64Y0ZyNCw,Preposição+Artigo
Substantivo,nota,interaction,15,xK5n7f-MZ5,Pontuação
